source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month
1,STP,QNC,E54000010,Staffordshire And Stoke On Trent  STP,421 636,376 225,25 666,19 745,April
1,STP,QNQ,E54000034,Frimley Health And Care Ics  STP,291 120,272 922,10 055,8 143,April
1,STP,QNX,E54000053,Sussex Health And Care Partnership  STP,710 002,662 148,24 267,23 587,April
1,STP,QOC,E54000011,Shropshire And Telford And Wrekin  STP,204 339,190 836,6 995,6 508,April
1,STP,QOP,E54000007,Greater Manchester Health And Social Care Partnership  STP,1 059 958,946 133,54 620,59 205,April
1,STP,QOQ,E54000051,"Humber, Coast And Vale  STP",759 619,714 569,22 829,22 221,April
1,STP,QOX,E54000040,"Bath And North East Somerset, Swindon And Wiltshire  STP",445 029,415 658,12 470,16 901,April
1,STP,QPM,E54000020,Northamptonshire  STP,314 013,297 999,7 699,8 315,April
1,STP,QR1,E54000043,Gloucestershire  STP,291 160,277 285,6 970,6 905,April
1,STP,QRL,E54000042,Hampshire And The Isle Of Wight  STP,747 862,698 442,24 947,24 473,April
1,STP,QRV,E54000027,North West London Health And Care Partnership  STP,914 567,845 980,33 565,35 022,April
1,STP,QSL,E54000038,Somerset  STP,247 901,226 602,10 561,10 738,April
1,STP,QT1,E54000014,Nottingham And Nottinghamshire Health And Care  STP,461 437,432 908,15 549,12 980,April
1,STP,QT6,E54000036,Cornwall And The Isles Of Scilly Health And Social Care Partnership  STP,309 556,285 273,8 625,15 658,April
1,STP,QU9,E54000044,"Buckinghamshire, Oxfordshire And Berkshire West  STP",727 209,667 970,31 739,27 500,April
1,STP,QUA,E54000016,The Black Country And West Birmingham  STP,547 689,484 151,31 116,32 422,April
1,STP,QUE,E54000021,Cambridgeshire And Peterborough  STP,410 323,387 452,11 392,11 479,April
1,STP,QUY,E54000039,"Bristol, North Somerset And South Gloucestershire  STP",398 628,370 390,15 903,12 335,April
1,STP,QVV,E54000041,Dorset  STP,350 111,322 742,9 845,17 524,April
1,STP,QWE,E54000031,South West London Health And Care Partnership  STP,585 833,537 180,26 124,22 529,April
1,STP,QWO,E54000054,West Yorkshire And Harrogate (Health And Care Partnership)  STP,1 165 675,1 093 226,32 157,40 292,April
1,STP,QWU,E54000018,Coventry And Warwickshire  STP,384 979,353 850,17 621,13 508,April
1,STP,QXU,E54000052,Surrey Heartlands Health And Care Partnership  STP,395 488,366 618,14 818,14 052,April
1,STP,QYG,E54000008,Cheshire And Merseyside  STP,1 058 333,963 379,44 695,50 259,April
1,CCG,00L,E38000130,NHS Northumberland CCG,149 739,142 927,3 540,3 272,April
1,CCG,00N,E38000163,NHS South Tyneside CCG,56 173,52 519,1 840,1 814,April
1,CCG,00P,E38000176,NHS Sunderland CCG,112 434,104 060,5 150,3 224,April
1,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,67 489,62 263,2 563,2 663,April
1,CCG,00R,E38000015,NHS Blackpool CCG,78 112,72 141,3 774,2 197,April
1,CCG,00T,E38000016,NHS Bolton CCG,129 785,114 417,7 524,7 844,April
1,CCG,00V,E38000024,NHS Bury CCG,33 167,24 749,2 384,6 034,April
1,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,64 941,59 247,2 781,2 913,April
1,CCG,00Y,E38000135,NHS Oldham CCG,92 134,84 963,4 271,2 900,April
1,CCG,01A,E38000050,NHS East Lancashire CCG,141 275,129 507,5 483,6 285,April
1,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",82 088,76 081,3 634,2 373,April
1,CCG,01E,E38000227,NHS Greater Preston CCG,75 869,69 990,2 670,3 209,April
1,CCG,01F,E38000068,NHS Halton CCG,49 998,44 840,2 111,3 047,April
1,CCG,01G,E38000143,NHS Salford CCG,102 730,89 599,5 251,7 880,April
1,CCG,01H,E38000215,NHS North Cumbria CCG,162 423,143 496,4 864,14 063,April
1,CCG,01J,E38000091,NHS Knowsley CCG,64 443,59 464,2 818,2 161,April
1,CCG,01K,E38000228,NHS Morecambe Bay CCG,132 880,123 363,4 735,4 782,April
1,CCG,01T,E38000161,NHS South Sefton CCG,49 573,46 147,1 777,1 649,April
1,CCG,01V,E38000170,NHS Southport and Formby CCG,50 371,46 697,1 469,2 205,April
1,CCG,01W,E38000174,NHS Stockport CCG,130 004,118 337,5 201,6 466,April
1,CCG,01X,E38000172,NHS St Helens CCG,64 401,58 881,2 561,2 959,April
1,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,99 350,88 199,5 194,5 957,April
1,CCG,02A,E38000187,NHS Trafford CCG,60 313,53 182,3 472,3 659,April
1,CCG,02E,E38000194,NHS Warrington CCG,89 642,84 200,2 023,3 419,April
1,CCG,02G,E38000200,NHS West Lancashire CCG,42 149,38 851,1 389,1 909,April
1,CCG,02H,E38000205,NHS Wigan Borough CCG,95 804,85 357,3 842,6 605,April
1,CCG,02M,E38000226,NHS Fylde and Wyre CCG,84 545,76 114,3 115,5 316,April
1,CCG,02P,E38000006,NHS Barnsley CCG,112 713,103 470,4 240,5 003,April
1,CCG,02Q,E38000008,NHS Bassetlaw CCG,50 108,47 609,1 498,1 001,April
1,CCG,02T,E38000025,NHS Calderdale CCG,90 355,85 266,2 452,2 637,April
1,CCG,02X,E38000044,NHS Doncaster CCG,125 822,116 291,5 523,4 008,April
1,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,134 324,125 994,5 174,3 156,April
1,CCG,03F,E38000085,NHS Hull CCG,106 874,98 883,5 124,2 867,April
1,CCG,03H,E38000119,NHS North East Lincolnshire CCG,86 388,80 899,2 329,3 160,April
1,CCG,03K,E38000122,NHS North Lincolnshire CCG,88 007,81 907,1 729,4 371,April
1,CCG,03L,E38000141,NHS Rotherham CCG,116 530,108 816,3 691,4 023,April
1,CCG,03N,E38000146,NHS Sheffield CCG,254 459,236 988,8 924,8 547,April
1,CCG,03Q,E38000188,NHS Vale of York CCG,136 058,129 742,3 604,2 712,April
1,CCG,03R,E38000190,NHS Wakefield CCG,175 205,165 757,4 399,5 049,April
1,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,153 354,144 375,4 554,4 425,April
1,CCG,04C,E38000097,NHS Leicester City CCG,171 131,159 669,5 622,5 840,April
1,CCG,04V,E38000201,NHS West Leicestershire CCG,173 188,163 247,4 836,5 105,April
1,CCG,04Y,E38000028,NHS Cannock Chase CCG,52 339,46 536,2 994,2 809,April
1,CCG,05D,E38000053,NHS East Staffordshire CCG,56 442,50 283,2 135,4 024,April
1,CCG,05G,E38000126,NHS North Staffordshire CCG,74 418,68 095,2 705,3 618,April
1,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,79 397,70 886,6 289,2 222,April
1,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,60 394,55 968,2 035,2 391,April
1,CCG,05W,E38000175,NHS Stoke on Trent CCG,98 646,84 457,9 508,4 681,April
1,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,410 323,387 452,11 392,11 479,April
1,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,226 309,210 068,5 531,10 710,April
1,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,178 359,170 513,3 282,4 564,April
1,CCG,06N,E38000079,NHS Herts Valley CCG,230 199,212 275,8 387,9 537,April
1,CCG,06Q,E38000106,NHS Mid Essex CCG,154 635,147 683,3 166,3 786,April
1,CCG,06T,E38000117,NHS North East Essex CCG,156 413,145 235,6 894,4 284,April
1,CCG,07G,E38000185,NHS Thurrock CCG,68 540,64 618,1 205,2 717,April
1,CCG,07H,E38000197,NHS West Essex CCG,110 398,103 398,3 995,3 005,April
1,CCG,07K,E38000204,NHS West Suffolk CCG,108 969,99 838,2 088,7 043,April
1,CCG,09D,E38000021,NHS Brighton and Hove CCG,116 715,109 510,3 306,3 899,April
1,CCG,10Q,E38000136,NHS Oxfordshire CCG,316 969,288 271,17 616,11 082,April
1,CCG,10R,E38000137,NHS Portsmouth CCG,77 915,72 085,2 636,3 194,April
1,CCG,11J,E38000045,NHS Dorset CCG,350 111,322 742,9 845,17 524,April
1,CCG,11M,E38000062,NHS Gloucestershire CCG,291 160,277 285,6 970,6 905,April
1,CCG,11N,E38000089,NHS Kernow CCG,309 556,285 273,8 625,15 658,April
1,CCG,11X,E38000150,NHS Somerset CCG,247 901,226 602,10 561,10 738,April
1,CCG,12F,E38000208,NHS Wirral CCG,158 250,143 527,6 735,7 988,April
1,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,215 536,195 433,8 963,11 140,April
1,CCG,14L,E38000217,NHS Manchester CCG,234 583,211 249,13 847,9 487,April
1,CCG,14Y,E38000223,NHS Buckinghamshire CCG,204 304,190 960,5 925,7 419,April
1,CCG,15A,E38000221,NHS Berkshire West CCG,205 936,188 739,8 198,8 999,April
1,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",398 628,370 390,15 903,12 335,April
1,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,506 161,462 751,23 849,19 561,April
1,CCG,15F,E38000225,NHS Leeds CCG,376 645,351 854,12 316,12 475,April
1,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,471 369,436 457,12 404,22 508,April
1,CCG,15N,E38000230,NHS Devon CCG,612 585,567 254,24 098,21 233,April
1,CCG,16C,E38000247,NHS Tees Valley CCG,316 647,291 220,10 583,14 844,April
1,CCG,18C,E38000236,NHS Herefordshire CCG,361 874,338 585,13 780,9 509,April
1,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,500 433,469 632,15 751,15 050,April
1,CCG,27D,E38000233,NHS Cheshire CCG,310 489,279 517,14 108,16 864,April
1,CCG,36J,E38000232,NHS Bradford District and Craven CCG,329 872,306 894,8 173,14 805,April
1,CCG,36L,E38000245,NHS South West London CCG,585 833,537 180,26 124,22 529,April
1,CCG,42D,E38000241,NHS North Yorkshire CCG,207 968,197 144,4 869,5 955,April
1,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,461 437,432 908,15 549,12 980,April
1,CCG,70F,E38000248,NHS West Sussex CCG,351 804,332 851,8 419,10 534,April
1,CCG,71E,E38000238,NHS Lincolnshire CCG,325 859,304 987,10 662,10 210,April
1,CCG,72Q,E38000244,NHS South East London CCG,659 951,592 432,32 606,34 913,April
1,CCG,78H,E38000242,NHS Northamptonshire CCG,314 013,297 999,7 699,8 315,April
1,CCG,84H,E38000234,NHS County Durham CCG,298 936,282 709,8 039,8 188,April
1,CCG,91Q,E38000237,NHS Kent and Medway CCG,741 251,672 774,29 672,38 805,April
1,CCG,92A,E38000246,NHS Surrey Heartlands CCG,395 488,366 618,14 818,14 052,April
1,CCG,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",445 029,415 658,12 470,16 901,April
1,CCG,93C,E38000240,NHS North Central London CCG,542 549,501 863,21 841,18 845,April
1,CCG,97R,E38000235,NHS East Sussex CCG,241 483,219 787,12 542,9 154,April
1,CCG,99A,E38000101,NHS Liverpool CCG,221 166,200 106,11 093,9 967,April
1,CCG,99C,E38000127,NHS North Tyneside CCG,91 331,85 913,3 088,2 330,April
1,CCG,99E,E38000007,NHS Basildon and Brentwood CCG,101 038,94 941,1 956,4 141,April
1,CCG,99F,E38000030,NHS Castle Point and Rochford CCG,72 318,67 501,2 470,2 347,April
1,CCG,99G,E38000168,NHS Southend CCG,72 511,62 084,3 924,6 503,April
1,CCG,A3A8R,E38000255,NHS North East London CCG,763 305,694 486,36 409,32 410,April
1,CCG,B2M3M,E38000251,NHS Coventry and Warwickshire CCG,384 979,353 850,17 621,13 508,April
1,CCG,D2P2L,E38000250,NHS Black Country and West Birmingham CCG,547 689,484 151,31 116,32 422,April
1,CCG,D4U1Y,E38000252,NHS Frimley CCG,291 120,272 922,10 055,8 143,April
1,CCG,D9Y0V,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",669 947,626 357,22 311,21 279,April
1,CCG,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",387 235,363 445,11 535,12 255,April
1,CCG,M2L0M,E38000257,NHS Shropshire and Telford and Wrekin CCG,204 339,190 836,6 995,6 508,April
1,CCG,W2U3Z,E38000256,NHS North West London CCG,914 567,845 980,33 565,35 022,April
1,CCG,X2C4Y,E38000254,NHS Kirklees CCG,193 598,183 455,4 817,5 326,April
2,National,ENG,ENG,England,23 753 983,21 991 555,941 676,820 752,August
2,Region,Y56,E40000003,London,3 497 172,3 180 988,177 120,139 064,August
2,Region,Y58,E40000006,South West,2 572 807,2 405 342,86 142,81 323,August
2,Region,Y59,E40000005,South East,3 625 106,3 367 971,136 335,120 800,August
2,Region,Y60,E40000008,Midlands,4 587 252,4 253 285,183 369,150 598,August
2,Region,Y61,E40000007,East of England,2 723 690,2 556 871,80 922,85 897,August
2,Region,Y62,E40000010,North West,2 844 260,2 584 441,141 891,117 928,August
2,Region,Y63,E40000009,North East and Yorkshire,3 903 696,3 642 657,135 897,125 142,August
2,STP,QE1,E54000048,Healthier Lancashire And South Cumbria  STP,701 260,644 262,30 344,26 654,August
2,STP,QF7,E54000009,South Yorkshire And Bassetlaw  STP,655 930,608 342,25 403,22 185,August
2,STP,QGH,E54000019,Herefordshire And Worcestershire  STP,376 579,353 749,14 657,8 173,August
2,STP,QH8,E54000026,Mid And South Essex  STP,446 205,420 179,10 621,15 405,August
2,STP,QHG,E54000024,"Bedfordshire, Luton And Milton Keynes  STP",388 777,364 780,12 659,11 338,August
2,STP,QHL,E54000017,Birmingham And Solihull  STP,523 279,474 607,28 919,19 753,August
2,STP,QHM,E54000050,Cumbria And North East  STP,1 341 323,1 248 992,50 267,42 064,August
2,STP,QJ2,E54000012,Joined Up Care Derbyshire  STP,468 413,438 118,13 467,16 828,August
2,STP,QJG,E54000023,Suffolk And North East Essex  STP,424 559,400 325,12 830,11 404,August
2,STP,QJK,E54000037,Devon  STP,597 165,559 533,18 940,18 692,August
2,STP,QJM,E54000013,Lincolnshire  STP,332 627,310 949,10 866,10 812,August
2,STP,QK1,E54000015,"Leicester, Leicestershire And Rutland  STP",507 035,475 691,16 661,14 683,August
2,STP,QKK,E54000030,Our Healthier South East London  STP,641 756,579 850,33 735,28 171,August
2,STP,QKS,E54000032,Kent And Medway  STP,747 485,683 780,32 543,31 162,August
2,STP,QM7,E54000025,Hertfordshire And West Essex  STP,563 587,523 318,17 674,22 595,August
2,STP,QMF,E54000029,East London Health And Care Partnership  STP,777 889,703 484,44 795,29 610,August
2,STP,QMJ,E54000028,North London Partners In Health And Care  STP,551 845,503 861,28 488,19 496,August
2,STP,QMM,E54000022,Norfolk And Waveney Health And Care Partnership  STP,482 993,455 366,14 766,12 861,August
2,STP,QNC,E54000010,Staffordshire And Stoke On Trent  STP,429 885,393 626,18 984,17 275,August
2,STP,QNQ,E54000034,Frimley Health And Care Ics  STP,302 873,283 896,11 982,6 995,August
2,STP,QNX,E54000053,Sussex Health And Care Partnership  STP,717 725,671 491,22 794,23 440,August
2,STP,QOC,E54000011,Shropshire And Telford And Wrekin  STP,209 824,196 788,7 088,5 948,August
2,STP,QOP,E54000007,Greater Manchester Health And Social Care Partnership  STP,1 085 000,973 599,61 428,49 973,August
2,STP,QOQ,E54000051,"Humber, Coast And Vale  STP",741 604,695 637,22 633,23 334,August
2,STP,QOX,E54000040,"Bath And North East Somerset, Swindon And Wiltshire  STP",426 802,399 963,13 060,13 779,August
2,STP,QPM,E54000020,Northamptonshire  STP,321 847,305 991,8 449,7 407,August
2,STP,QR1,E54000043,Gloucestershire  STP,295 123,278 595,8 259,8 269,August
2,STP,QRL,E54000042,Hampshire And The Isle Of Wight  STP,735 085,686 726,27 439,20 920,August
2,STP,QRV,E54000027,North West London Health And Care Partnership  STP,938 689,858 122,39 528,41 039,August
2,STP,QSL,E54000038,Somerset  STP,208 837,191 556,9 135,8 146,August
2,STP,QT1,E54000014,Nottingham And Nottinghamshire Health And Care  STP,454 315,423 209,16 240,14 866,August
2,STP,QT6,E54000036,Cornwall And The Isles Of Scilly Health And Social Care Partnership  STP,303 822,283 269,9 845,10 708,August
2,STP,QU9,E54000044,"Buckinghamshire, Oxfordshire And Berkshire West  STP",725 490,675 087,25 836,24 567,August
2,STP,QUA,E54000016,The Black Country And West Birmingham  STP,570 191,516 053,31 094,23 044,August
2,STP,QUE,E54000021,Cambridgeshire And Peterborough  STP,417 569,392 903,12 372,12 294,August
2,STP,QUY,E54000039,"Bristol, North Somerset And South Gloucestershire  STP",391 478,361 171,17 786,12 521,August
2,STP,QVV,E54000041,Dorset  STP,349 580,331 255,9 117,9 208,August
2,STP,QWE,E54000031,South West London Health And Care Partnership  STP,586 993,535 671,30 574,20 748,August
2,STP,QWO,E54000054,West Yorkshire And Harrogate (Health And Care Partnership)  STP,1 164 839,1 089 686,37 594,37 559,August
2,STP,QWU,E54000018,Coventry And Warwickshire  STP,393 257,364 504,16 944,11 809,August
2,STP,QXU,E54000052,Surrey Heartlands Health And Care Partnership  STP,396 448,366 991,15 741,13 716,August
2,STP,QYG,E54000008,Cheshire And Merseyside  STP,1 058 000,966 580,50 119,41 301,August
2,CCG,00L,E38000130,NHS Northumberland CCG,146 311,138 835,4 265,3 211,August
2,CCG,00N,E38000163,NHS South Tyneside CCG,56 832,52 829,2 136,1 867,August
2,CCG,00P,E38000176,NHS Sunderland CCG,109 882,100 831,5 849,3 202,August
2,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,69 030,64 003,3 106,1 921,August
2,CCG,00R,E38000015,NHS Blackpool CCG,75 740,69 688,3 799,2 253,August
2,CCG,00T,E38000016,NHS Bolton CCG,131 462,119 556,7 221,4 685,August
2,CCG,00V,E38000024,NHS Bury CCG,40 688,31 522,2 585,6 581,August
2,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,66 309,61 047,3 002,2 260,August
2,CCG,00Y,E38000135,NHS Oldham CCG,91 876,84 244,5 125,2 507,August
2,CCG,01A,E38000050,NHS East Lancashire CCG,144 978,132 450,6 951,5 577,August
2,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",85 185,78 427,4 351,2 407,August
2,CCG,01E,E38000227,NHS Greater Preston CCG,81 895,73 855,3 346,4 694,August
2,CCG,01F,E38000068,NHS Halton CCG,54 631,48 964,2 776,2 891,August
2,CCG,01G,E38000143,NHS Salford CCG,106 494,93 119,6 538,6 837,August
2,CCG,01H,E38000215,NHS North Cumbria CCG,155 009,143 672,5 314,6 023,August
2,CCG,01J,E38000091,NHS Knowsley CCG,63 466,57 783,3 404,2 279,August
2,CCG,01K,E38000228,NHS Morecambe Bay CCG,134 386,125 159,5 713,3 514,August
2,CCG,01T,E38000161,NHS South Sefton CCG,49 754,46 269,2 044,1 441,August
2,CCG,01V,E38000170,NHS Southport and Formby CCG,51 565,47 795,1 793,1 977,August
2,CCG,01W,E38000174,NHS Stockport CCG,129 296,119 419,5 620,4 257,August
2,CCG,01X,E38000172,NHS St Helens CCG,67 130,60 852,3 077,3 201,August
2,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,94 931,85 942,5 524,3 465,August
2,CCG,02A,E38000187,NHS Trafford CCG,65 818,58 550,3 896,3 372,August
2,CCG,02E,E38000194,NHS Warrington CCG,87 043,82 032,2 301,2 710,August
2,CCG,02G,E38000200,NHS West Lancashire CCG,44 685,41 278,1 748,1 659,August
2,CCG,02H,E38000205,NHS Wigan Borough CCG,103 289,92 218,5 183,5 888,August
2,CCG,02M,E38000226,NHS Fylde and Wyre CCG,84 237,76 782,2 679,4 776,August
2,CCG,02P,E38000006,NHS Barnsley CCG,106 688,97 558,4 445,4 685,August
2,CCG,02Q,E38000008,NHS Bassetlaw CCG,50 572,47 467,1 639,1 466,August
2,CCG,02T,E38000025,NHS Calderdale CCG,95 118,89 305,3 034,2 779,August
2,CCG,02X,E38000044,NHS Doncaster CCG,127 335,117 888,5 556,3 891,August
2,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,123 370,116 298,3 629,3 443,August
2,CCG,03F,E38000085,NHS Hull CCG,111 248,102 063,5 497,3 688,August
2,CCG,03H,E38000119,NHS North East Lincolnshire CCG,88 315,82 572,2 623,3 120,August
2,CCG,03K,E38000122,NHS North Lincolnshire CCG,84 499,78 421,2 071,4 007,August
2,CCG,03L,E38000141,NHS Rotherham CCG,122 789,114 027,4 478,4 284,August
2,CCG,03N,E38000146,NHS Sheffield CCG,248 546,231 402,9 285,7 859,August
2,CCG,03Q,E38000188,NHS Vale of York CCG,132 574,125 720,3 836,3 018,August
2,CCG,03R,E38000190,NHS Wakefield CCG,178 181,167 488,5 366,5 327,August
2,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,156 597,147 202,5 178,4 217,August
2,CCG,04C,E38000097,NHS Leicester City CCG,174 737,161 500,6 697,6 540,August
2,CCG,04V,E38000201,NHS West Leicestershire CCG,175 701,166 989,4 786,3 926,August
2,CCG,04Y,E38000028,NHS Cannock Chase CCG,50 746,46 374,1 758,2 614,August
2,CCG,05D,E38000053,NHS East Staffordshire CCG,59 078,53 069,2 276,3 733,August
2,CCG,05G,E38000126,NHS North Staffordshire CCG,78 710,72 348,2 977,3 385,August
2,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,79 099,73 916,3 234,1 949,August
2,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,59 428,55 290,2 392,1 746,August
2,CCG,05W,E38000175,NHS Stoke on Trent CCG,102 824,92 629,6 347,3 848,August
2,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,417 569,392 903,12 372,12 294,August
2,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,222 283,207 411,5 732,9 140,August
2,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,173 126,164 603,3 554,4 969,August
2,CCG,06N,E38000079,NHS Herts Valley CCG,227 095,207 952,8 720,10 423,August
2,CCG,06Q,E38000106,NHS Mid Essex CCG,146 737,139 239,3 483,4 015,August
2,CCG,06T,E38000117,NHS North East Essex CCG,149 607,137 701,7 145,4 761,August
2,CCG,07G,E38000185,NHS Thurrock CCG,71 730,66 165,1 568,3 997,August
2,CCG,07H,E38000197,NHS West Essex CCG,114 209,107 955,3 222,3 032,August
2,CCG,07K,E38000204,NHS West Suffolk CCG,101 826,98 021,2 131,1 674,August
2,CCG,09D,E38000021,NHS Brighton and Hove CCG,115 111,107 211,4 158,3 742,August
2,CCG,10Q,E38000136,NHS Oxfordshire CCG,307 529,287 449,11 325,8 755,August
2,CCG,10R,E38000137,NHS Portsmouth CCG,73 304,68 722,3 036,1 546,August
2,CCG,11J,E38000045,NHS Dorset CCG,349 580,331 255,9 117,9 208,August
2,CCG,11M,E38000062,NHS Gloucestershire CCG,295 123,278 595,8 259,8 269,August
2,CCG,11N,E38000089,NHS Kernow CCG,303 822,283 269,9 845,10 708,August
2,CCG,11X,E38000150,NHS Somerset CCG,208 837,191 556,9 135,8 146,August
2,CCG,12F,E38000208,NHS Wirral CCG,164 577,149 506,8 389,6 682,August
2,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,208 422,191 490,9 534,7 398,August
2,CCG,14L,E38000217,NHS Manchester CCG,235 961,210 602,15 385,9 974,August
2,CCG,14Y,E38000223,NHS Buckinghamshire CCG,206 735,192 731,6 677,7 327,August
2,CCG,15A,E38000221,NHS Berkshire West CCG,211 226,194 907,7 834,8 485,August
2,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",391 478,361 171,17 786,12 521,August
2,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,523 279,474 607,28 919,19 753,August
2,CCG,15F,E38000225,NHS Leeds CCG,368 081,344 338,13 044,10 699,August
2,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,468 413,438 118,13 467,16 828,August
2,CCG,15N,E38000230,NHS Devon CCG,597 165,559 533,18 940,18 692,August
2,CCG,16C,E38000247,NHS Tees Valley CCG,299 601,278 230,11 455,9 916,August
2,CCG,18C,E38000236,NHS Herefordshire CCG,376 579,353 749,14 657,8 173,August
2,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,482 993,455 366,14 766,12 861,August
2,CCG,27D,E38000233,NHS Cheshire CCG,304 990,278 091,14 399,12 500,August
2,CCG,36J,E38000232,NHS Bradford District and Craven CCG,325 637,302 515,10 129,12 993,August
2,CCG,36L,E38000245,NHS South West London CCG,586 993,535 671,30 574,20 748,August
2,CCG,42D,E38000241,NHS North Yorkshire CCG,201 598,190 563,4 977,6 058,August
2,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,454 315,423 209,16 240,14 866,August
2,CCG,70F,E38000248,NHS West Sussex CCG,358 881,338 907,9 620,10 354,August
2,CCG,71E,E38000238,NHS Lincolnshire CCG,332 627,310 949,10 866,10 812,August
2,CCG,72Q,E38000244,NHS South East London CCG,641 756,579 850,33 735,28 171,August
2,CCG,78H,E38000242,NHS Northamptonshire CCG,321 847,305 991,8 449,7 407,August
2,CCG,84H,E38000234,NHS County Durham CCG,272 302,256 687,8 093,7 522,August
2,CCG,91Q,E38000237,NHS Kent and Medway CCG,747 485,683 780,32 543,31 162,August
2,CCG,92A,E38000246,NHS Surrey Heartlands CCG,396 448,366 991,15 741,13 716,August
